"agency_name","address","city","email","phone_number","website"
"BTT GmbH","Maronstr. 3, (Sendling)","München","","089 23 54 92 75","http://www.btt-traumjob.de"
"Bührmann Thomas Personaldienstleistungen","Alexanderstr. 67","Aachen","","0160 7 81 64 18","http://www.buehrmann-personal.com"
"Buhl Gastronomie Personal-Service","Siebstr. 2, (Südstadt)","Hannover","","0511 39 08 88-0","http://www.buhl-gps.de"
"Buhl Gastronomie-Service-Personal GmbH","U 5 16, (Quadrate)","Mannheim","","0621 39 72 41 90","https://www.buhl-gps.de/"
"Bundesagentur für Arbeit (BA) K.d.ö.R. Jobcenter Mittelsachsen","Hainichener Str. 66 A","Mittweida","","03727 9 96 69 00",""
"Burgart Jakob Arbeitsvermittlung","Schafstallweg 17","Buchen","","06281 56 32 37",""
"Business Training Hannover","Am Güterbahnhof 17","Burgdorf","","05136 8 00 16 01","http://www.businesstraining-hannover.de"
"Busse Personal Service GmbH","Schützenstr. 51","Lehrte","","05132 8 30 52-80","http://www.busse-personal.de"
"Busse Waltraud Arbeitsvermittlung","Eschstr. 21","Cloppenburg","","04471 1 84 38 91","http://www.waltraud-busse.de"
"Butler Michaela Arbeitsvermittlung","Aachener Str. 125","Würselen","","02405 4 90 27 78",""
"BWF-GmbH","Alte Waldstr. 32, (Altgemeinde)","Espelkamp","","0800 7 77 56 77 77","http://bwf-gmbh.net/"
"C & S Dienstleistungs-GmbH","Wildecker Str. 10, (Berka)","Werra-Suhl-Tal","","036922 4 07 17","http://www.cs-berka.de"
"C. Labes GmbH","Neuwangerooger Str. 39","Varel","","0174 1 65 66 83",""
"Cafuta Personalmanagement GmbH","Obergasse 9A","Buchen (Odenwald)","","06281 5 64 81-0",""
"Camillo Consult GmbH","Magdeburger Allee 4, (Johannesvorstadt)","Erfurt","","0361 21 84 81 24","http://www.headhunter-thueringen.de"
"CAPERA Personalberatung Göttingen","Am Güterverkehrszentrum 2","Göttingen","","0551 38 10 38 31","https://capera.de/standorte/personalberatung-personalentwicklung-outplacement-goettingen-suedniedersachsen"
"Career Management GmbH","Friedrich-Ebert-Anlage 34-37, (Gallus)","Frankfurt am Main","","069 67 73 43 45","http://www.career-management.de"
"CEMOS UG & Co.KG","Wilhelmstr. 11, (Spexard)","Gütersloh","","05241 9 05 10 00",""
"Cerebo Veit C.","Starenweg 9","Hildesheim","","0176 10 31 08 28",""
"Certis Personalservice GmbH","Am Friedensplatz 6, (Oststadt)","Mannheim","","0621 39 18 59 60","http://www.certis-personal.de/"
"Certis Personalservice GmbH Personaldienstleistung","Ludwigstr. 49, (Mitte)","Ludwigshafen am Rhein","","0621 49 07 71-10",""
"Cesars Eventservice-Agentur","Marktplatz 44","Schwalbach am Taunus","","06196 2 02 11 18","http://www.cesars-eventservice.de"
"Cesiun GmbH","Welfenallee 6, (Heese)","Celle","","05141 8 89 09 25",""
"chayns WRK GmbH","Parallelstr. 41","Ahaus","","02561 91 31 20","http://www.wrkrs.de"
"Chemwork Arbeitsvermittlung","Leipziger Str. 137a, (Schloßchemnitz)","Chemnitz","","0371 49 50-1 00",""
"chronowork personaldienstleistungen gmbh","Fiduciastr. 4","Karlsruhe","","0721 75 40 19 40","https://www.chronowork.de"
"CiP city personalbuero gmbh","Ostbahnstr. 11","Landau in der Pfalz","","06341 9 87 80",""
"CiP city personalbüro GmbH","Schönbornstr. 27","Bruchsal","","07251 3 02 23-0","http://www.city-personalbuero.de"
"CiP city personalbüro gmbh Zeitarbeit","Obere Königsstr. 26, (Mitte)","Kassel","","0561 7 66 20 30","https://www.facebook.com/kasselcip/?locale=de_DE"
"CK Personaldienstleistungen Inh. Claus Kwiotek","Kaiserstr. 10A","Lingen","","0591 96 63 91 33",""
"Clavisto RSW GmbH","Aachener Str. 75","Erkelenz","","02431 9 74 93 11","http://www.clavisto.de"
"CLM Service Gruppe GmbH","Sophie-Scholl-Weg 14","Stade","","04141 77 88 56","https://www.clmg24.de"
"Comeback GmbH / proArbeit","Use Akschen 4, (Industriehäfen)","Bremen","","0421 6 91 93 17",""
"Competenz GmbH Personaldienstleistungen","Oeder Weg 15, (Nordend-West)","Frankfurt am Main","","069 6 53 04 50","http://www.competenz.com"
"Comply4Saxony – Simone Hindenburg und Thomas Humann GbR","Rudolf-Renner-Str. 44, (Löbtau-Nord)","Dresden","info@comply4saxony.de","0351 42 79 28 89",""
"Concept Plus GmbH","Daimlerstr. 2, (Nödike)","Meppen","","05931 99 86 14-0",""
"Concept Wachter","Viehmarktstr. 5","Fürstenfeldbruck","","08141 52 57 05","http://www.concept-wachter.de"
"Consisto Personalservice GmbH","Gutenbergstr. 2","Ettenheim","","07821 9 22 25 10","https://www.consisto-personal.de"
"CONSULT Personaldienstleistungen GmbH","Eschelbacher Str. 1","Montabaur","","02602 9 49 42 10","http://www.consult-gmbh.de"
"CONSULT Personaldienstleistungen GmbH","Hauptstr. 2","Haiger","","02773 9 18 38 80","http://www.consult-gmbh.de"
"CONSULT Personaldienstleistungen GmbH Personaldienstleistungen","Karl-Kellner-Ring 39","Wetzlar","","06441 2 10 11 90","http://www.consult-gmbh.de"
"Contact- GmbH Co.KG Brilon","Borchener Str. 29, (Kernstadt)","Paderborn","","05251 18 46 30-0","http://www.contact-100.de"
"Context Wirtschafts- u. Arbeitsentwicklung GmbH","Graeffstr. 5, (Neuehrenfeld)","Köln","","0221 17 06 45 10","http://www.context-wae.de"
"Context Wirtschafts- u. Arbeitsentwicklung GmbH","Reuterstr. 161-163","Bonn","","0228 96 69 98 02",""
"convent experts GmbH","Eichenstr. 77A, (Eversten)","Oldenburg (Oldenburg)","","0441 9 98 48 98 00","http://www.convent-experts.com"
"Coronia Service GmbH Personaldienstleistung","Hauptstr. 34","Göppingen","","",""
"CPN Cross Promotion Network GmbH Personaldienstleistung","Merzhauser Str. 8","Freiburg im Breisgau","","0761 88 84 30-50","http://www.cpn-event.com"
"CV Consulting","Cunnersdorfer Str. 6","Ottendorf-Okrilla","info@cvconsulting.de","035205 4 56 78",""
"Dahler Kirsten Apothekerin","Lilienweg 5","Cölbe","","06427 93 12 00",""
"Dahmen Personalservice GmbH","Hohenzollernring 49, (Neustadt-Nord)","Köln","","0221 27 09 87-0","http://www.dahmen-personal.de"
"Dako Job Center Zeitarbeit","Richmodstr. 6, (Altstadt-Nord)","Köln","","0221 92 04 21 66","http://www.dako-jobcenter.eu/de"
"Danka GmbH","Pestalozzistr. 26","Versmold","","05423 4 72 79 09",""
"DATO Personalservice GmbH","Alfred-Nobel-Str. 1","Viernheim","","06204 9 38 81 68","http://www.dato-personalservice.de"
"DB Zeitarbeit GmbH","Volgersweg 2-3","Hannover","","0561 7 86 44 25","https://www.dbzeitarbeit.de/hannover"
"DB Zeitarbeit GmbH","Wilhelmshöher Allee 262, (Bad Wilhelmshöhe)","Kassel","","0561 7 86 44 25","http://www.dbzeitarbeit.de/zeitarbeit-de/ueber-uns/standorte/kassel"
"Dehn Silke","","Nienburg (Weser)","","05021 89 71 60",""
"Dein Lohn und Brot priv. Personal- u. Arbeitsvermittlung, Hansen Christian","Dresdner Str. 55","Coswig","","03523 5 35 49 30",""
"DeineZeit Personalmanagement GmbH","Konsul-Smidt-Str. 8U, (Handelshäfen)","Bremen","","0421 38 89 05 00","https://deinezeit-bremen.de"
"Deixis Gmbh","Carl-Benz-Str. 5","Schwetzingen","","06202 9 20 70 60","http://www.deixis-gmbh.com"
"DEKRA Arbeit GmbH","Fünffensterstr. 5, (Mitte)","Kassel","","0561 7 29 85 60","http://www.dekra-arbeit.de"
"DEKRA Arbeit GmbH","Hoerneckestr. 39, (Handelshäfen)","Bremen","","0421 4 78 77 98-0","https://www.dekra-arbeit.de/de"
"DEKRA Arbeit GmbH","Letzlinger Landstr. 8","Gardelegen","","03907 7 75 90 70","http://www.dekra-arbeit.de"
"Dekra Arbeit GmbH","Quellendorferstr.. 1","Köthen (Anhalt)","","03496 7 00 99 90","http://www.dekra-arbeit.de"
"DEKRA Arbeit GmbH - Fachbereich Commercial","Kaiserstr. 54","Rastatt","","07222 15 48 30","http://www.dekra-arbeit.de"
"DELFICO","Moltkestr. 59","Halle (Westf.)","","05201 8 56 34 71",""
"delta aktiv GmbH","Brühl 8, (Zentrum)","Leipzig","","0341 23 10 07 10",""
"DESpanien Dienstleistungen","Am Hange 17","Hann. Münden","","0160 5 65 07 45","https://www.despanien-unternehmungsvertretung.de"
"Detmers Personaldienstleistungen GmbH","Harsefelder Str. 84","Stade","","04141 40 72 00","https://detmers-personal.de"
"Deutscher HR Service","Hohenstaufenring 48-54, (Neustadt-Süd)","Köln","","0221 9 95 90 60","http://www.deutscher-hr-service.de"
"DG Die Gastroberater UG (haftungsbeschränkt)","Kortjanweg 35","Oldenburg (Oldenburg)","","0441 36 16 45 27",""
"DGA Dürener Gesellschaft für Arbeitsförderung","Friedrichstr. 4","Düren","","02421 12 19 88-0","http://www.dga-dueren.de"
"Diamond Search GmbH","Werner-von-Siemens-Str. 2-6","Bruchsal","","07251 30 99 17 20","http://contactcenter-jobs.de"
"Die Fachkraft GmbH","Use Akschen 71, (Industriehäfen)","Bremen","","0421 39 09 22 55",""
"Die Gastgeber Personalsupport GmbH","Günthersburgallee 19, (Nordend-Ost)","Frankfurt am Main","","069 90 47 03 70","http://www.die-gastgeber.com"
"Die Job Manager GmbH","Nonnenstr. 37, (Plagwitz)","Leipzig","","0341 4 92 91 54",""
"Die JobCommunity HR GmbH","Mombacher Str. 68, (Hartenberg/Münchfeld)","Mainz","","06131 4 64 88 30","https://die-jobcommunity.de/"
"DIE JOBGALERiE","Archivstr. 21","Dresden","","0351 33 45 65 80",""
"Die Jobmakler GmbH","Großenhainer Str. 227","Dresden","","0351 32 90 01 91",""
"Die p.A.-GmbH Herr Thomas Darlong","Reideburger Str. 65-1, (Büschdorf)","Halle (Saale)","","0345 47 82 98-0","https://www.die-pa.de/zeitarbeit/personalvermittlung-halle"
"Die Private Arbeitsvermittlung und Personalleasing GmbH","Albert-Kuntz-Str. 5","Wurzen","","03425 81 63 40","http://www.die-pa.de"
"Die StellenMakler","Räcknitzhöhe 50-52, (Räcknitz/Zschertnitz)","Dresden","","0351 5 00 29 43",""
"Die Vermittler UG (haftungsbeschränkt)","Lise-Meitner-Str. 5","Stuhr","","0421 8 71 10 81","http://www.dievermittler.com.de"
"diehm personal partner gmbh","Bamberger Str. 7, (Südvorstadt-West)","Dresden","","0351 4 32 38-60",""
"Dienstleistungszentrum Grünhöfe Arbeitsförderungszentrum Bremerhaven","Auf der Bult 5, (Geestemünde)","Bremerhaven","","0471 3 08 78 10","http://www.dlzgruenhoefe.de"
"DIG Dienstl. f. integriertes Gebäudemanagement GmbH","Langbaurghstr. 19, (Spich)","Troisdorf","","02241 48 69-0","http://www.dig-service.de"
"DINO GmbH Personaldienstleistung","Weststr. 114, (Innenstadt)","Ahlen","","02382 76 05 47-0","https://www.dino-personal.de"
"diperso Dienstleistungs GmbH & Co KG","Heidbecker Damm 41","Stade","","04141 7 87 89-0","https://diperso.de"
"directa Personal West GmbH","August-Klotz-Str. 16","Düren","","02421 30 60 80","http://www.directda.de"
"DirectDa Personal GmbH","Neumarkt 47, (Altstadt-Süd)","Köln","","0221 80 14 68-0","http://www.directda.de"
"DIS AG","Am Haupttor 1","Leuna","","03461 54 79 60",""
"DIS AG","Breiter Weg 19D, (Altstadt)","Magdeburg","","0391 5 35 69 60","https://www.dis-ag.com/niederlassungen/magdeburg-industrie/"
"DIS AG","Harrlachweg 6, (Neuostheim)","Mannheim","","0621 1 78 33 00",""
"DIS AG","Mary-Somerville-Str. 10, (Lehe)","Bremen","","0421 3 80 10 10",""
"DIS AG","Zollhallenstr. 5, (Brühl)","Freiburg im Breisgau","","0761 38 90 80",""
"DIS Deutscher Industrie Service AG Gesch.Ber. Office Management","O 7 3, (Quadrate)","Mannheim","","0621 17 83-10",""
"DIS Deutscher Industrie Service AG Zeitarbeit","An der Kreuzkirche 6, (Innere Altstadt)","Dresden","dresden-office@dis-ag.de","",""
"DIS Deutscher Industrie Service AG Zeitarbeit","Europaplatz 2","Darmstadt","","06151 17 73 50","http://www.dis-ag.com"
"DIS Deutscher Industrie Service AG Zeitarbeit","Kurt-Blaum-Platz 2","Hanau","","06181 9 25 50","http://www.dis-ag.com"
"DISPO Personaldienstleistungen GmbH","Tannenberger Str. 3","Schongau","","08861 90 81 33-0","http://www.dispo-personal.de"
"Diwa Personalservice GmbH","Rheinstr. 43-45, (Altstadt)","Mainz","","06131 61 73 60","http://www.diwa-personalservice.de"
"DK Personalmanagement Fair Pay GmbH","Otto-Hahn-Str. 3-5","Einbeck","","05561 92 65 80","https://pm-fairpay.de"
"Döhle & Hasselmann Personaldienstleistung UG (haftungsbeschränkt)","","","","0176 10 23 99 91",""
"Döhle Personaldienstleistung GmbH Personaldienstleistung","Lindhooper Str. 12","Verden (Aller)","","04231 8 00 08 31","http://www.doehle-personal.de"
"Döring Personalverleih GmbH","Zum Weißeritztal 88","Klingenberg","info@doering-personal.de","035202 5 42-0",""
"DPL Deutsche Personalleasing GmbH","Mindener Str. 93, (Innenstadt)","Herford","","05221 27 52-0","http://www.dpl.de"
"Dremo Personaldienstleistung GmbH","Overbeckstr. 21, (Mickten)","Dresden","dresden@dremo.com","0351 8 97 75-0",""
"Drüner Sascha Personaldienstleistungen","","Horn-Bad Meinberg","","05234 20 22 58",""
"DS Montage- und Personalmanagement GmbH Personaldienstleistung","August-Schanz-Str. 78, (Preungesheim)","Frankfurt am Main","","069 95 15 68 03","http://www.ds-zeitarbeit.de"
"DSK Deutsche Servicekraft GmbH","Im Bärengarten 15, (Oberrad)","Frankfurt am Main","","069 25 75 36 53","http://www.dsk-gmbh.net"
"DZ-Dienstleistungszentrum GmbH","Karl-Fürstenberg-Str. 6","Rheinfelden (Baden)","","07623 9 66 12 02","https://www.dz-dienste.de"
"eastjob personalservice GmbH","Hainstr. 10, (Zentrum)","Leipzig","","0341 98 97 01-10","https://eastjob.pl"
"Easy-Dienstleistungen GmbH Personaldienstleistung","Scheidhorststr. 7, (Industriehafen)","Mannheim","","0621 12 18 40 40",""
"easyCare-Personalmanagement GmbH","Steinhäuserstr. 17, (Südweststadt)","Karlsruhe","","0721 1 80 30 04-0","http://www.easycare-pm.de"
"ED & TENZING GmbH","Strahlenbergerstr. 110, (Kaiserlei)","Offenbach am Main","","069 85 09 33 20","https://www.ed-tenzing.de"
"Edwork GmbH & Co. KG","Morsestr. 9, (Merkenich)","Köln","","0221 78 95 28 41","http://www.edwork.de"
"Edwork GmbH & Co. KG","Ridlerstr. 37, (Schwanthalerhöhe)","München","","089 53 90 63 98-0","http://www.edwork.de"
"Efe GmbH","Wilhelm-Leuschner-Str. 63, (Lebenstedt)","Salzgitter","","05341 9 04 57 57",""
"EG Personalservice GmbH","Im Dall 1","Löhne","","05732 9 83 90 51","http://www.eg-personal.de"
"Eikermann","In der Wölpke 19","Bad Oeynhausen","","05731 30 26 77",""
"Elbe City Dienstleistungen GmbH","Hegelstr. 39, (Altstadt)","Magdeburg","","0391 5 98 21 66","http://www.elbecity.com"
"Elbtalrecruiting","Schloßstr. 12, (Bärenstein)","Altenberg","fachkraeftepool@elbtalrecruiting.de","035054 29 94 42",""
"eline GmbH","Scharfenberger Str. 66, (Mickten)","Dresden","info@eline.de","0351 8 50 64 20",""
"EMK Personal & Service GmbH","Binzener Str. 9","Lörrach","","07621 16 96 06","http://www.timepartner.com"
"empiricus GmbH","Nördliche Hauptstr. 16","Weinheim","","0151 27 02 17 35","https://www.empiricus.eu"
"Endlichmitarbeiter Inh. Andreas Karsten","Am Zollbrett 12, (Hallendorf)","Salzgitter","","05341 3 05 27 93",""
"Engelhardt Annette Personaldienstleistung Zeitarbeit","Wölfnitzer Ring 68, (Gorbitz-Süd)","Dresden","","0351 42 66 04 00",""
"Erden und Job Personaldienstleistungen GmbH","Vechtaer Marsch 103","Vechta","","0152 53 93 73 44","https://www.erdenundjob.de"
"ERHA Personal-Service GmbH","Marienstr. 20, (Wilsdruffer Vorstadt/Seevorstadt-West)","Dresden","zentrale@hollmann-erha.de","",""
"ERZA GmbH","Leerer Landstr. 11-13, (Innenstadt)","Aurich","","04941 9 60 40","http://www.erza-gmbh.de"
"Eschbach & Billen Personalberatung GmbH","Eigelstein 63-65, (Altstadt-Nord)","Köln","","0221 5 70 80 30","http://www.eb-personalberatung.de"
"Eßmann Personalberatung Personalberatung","Leipziger Str. 220, (Stöckheim)","Braunschweig","","0531 8 78 82 50",""
"Essomba Roland, DOC TO DOC","","Wallenhorst","","05407 8 95 35 51","http://www.doc-to-doct.de"
"Estima Personalmanagement GmbH","Am Sportzentrum 11","Ibbenbüren","","05451 8 99 87 10","http://www.estima.de"
"Euregio Personaldienstleistungen GmbH","Langenbergstr. 11-13","Bocholt","","02871 2 18 28-0","http://www.46397.de"
"Eurodrivers Personaldienstleistungen","Carl-Orff-Str. 1, (Pfeddersheim)","Worms","","06247 2 71 37 45","http://www.eurodrivers.de"
"Europersonal24 GmbH","Fiduciastr. 4, (Durlach)","Karlsruhe","","0721 98 19 20 50","http://multi.europersonal24.de"
"Everyday Personalservice GmbH","Emsstr. 52-54, (Innenstadt)","Rheine","","05971 9 57 95 50","http://www.frauenaerzte.de/petraebeling"
"eVitra Personaldienstleistung UG","Im Mediapark 8, (Dellbrück)","Köln","","0221 55 40 53 65",""
"Evolution","Otto-von-Guericke-Str. 87A, (Altstadt)","Magdeburg","","0391 24 45 29-0","http://www.evolutionjobs.de"
"Exact Personalmanagement GmbH","Bornheimer Str. 12, (Dammheim)","Landau in der Pfalz","","06341 5 49 75 41","http://www.exact-personalmanagement.de"
"Executives Online Ahaus","Fockenstegge 10A, (Wüllen)","Ahaus","","02561 9 79 50 44",""
"Expert People Management GmbH","Würzburger Str. 14, (Plauen)","Dresden","info@expert-pm.de","0351 4 70 19 41",""
"Expert Select GmbH","Zimmergasse 4","Bad Kreuznach","","0671 21 54 91 50","http://expert-select.com"
"Experts & Talents Verwaltungs-","Arndtstr. 15, (Radeberger Vorstadt)","Dresden","dresden@experts-talents.de","0351 56 34 95-0",""
"Experts & Talents Verwaltungs-","Merseburger Str. 51, (Lutherplatz)","Halle (Saale)","","0345 13 19 98-0","http://www.experts-talents.de"
"expertum GmbH","Am Exerzierplatz 1, (Meißen)","Minden","","0571 78 46 75 10","https://www.expertum.de/standorte"
"expertum GmbH","Am Rathaus 8, (Zentrum)","Chemnitz","carry.roeder@expertum-gruppe.de","0371 24 35 13-88",""
"expertum GmbH","Artillerieweg 37, (Wechloy)","Oldenburg (Oldenburg)","","0441 3 50 91 40",""
"expertum GmbH","Bürgerstr. 22, (Pieschen-Süd)","Dresden","","0351 89 69 28 31",""
"expertum GmbH","Heisfelder Str. 263, (Heisfelde)","Leer (Ostfriesland)","","0491 97 69 98 70",""
"expertum GmbH","N2 9, (Quadrate)","Mannheim","","0621 10 75 62 28","https://www.expertum.de/standorte"
"expertum GmbH","Nowackanlage 13, (Südstadt)","Karlsruhe","","0721 27 66 99 10","https://www.expertum.de/standorte"
"expertum GmbH","Swindonstr. 25, (Lebenstedt)","Salzgitter","","05341 8 62 45 74","https://www.expertum.de/standorte"
"expertum GmbH","Taunusstr. 7a, (Mitte)","Wiesbaden","","0611 9 91 40 13","https://expertum.de/standorte/wiesbaden"
"expertum GmbH blue","Neutorstr. 19, (Stadtzentrum)","Emden Stadt","","04921 8 20 58 50",""
"F & G Personaldienst GmbH","Zimmerstr. 20, (Innenstadt)","Bielefeld","","0521 5 60 99-0","http://www.f-g-personal.de"
"Fahr-Zeit Personalleasing GmbH & Co. KG","Rudolf-Renner-Str. 51, (Löbtau-Nord)","Dresden","kasselhv@fahr-zeit.de","0351 6 55 75 47-0",""
"fair managed people","Dresdenstr. 103, (Heidberg)","Braunschweig","","0531 29 59 30 14","http://www.fair-managed-people.de"
"Fair Recruitment GmbH","Untere Hauptstr. 1","Freising","","08161 9 10 42 03","http://www.fair-recruitment.de"
"Fairline Consulting GmbH IT-Dienstleistungen","Marktstr. 21","Rüsselsheim am Main","","0178 9 82 47 71","http://fairline-consulting.de"
"FairWay to the Job GmbH Arbeitsvermittlung","Zum Wasserbaum 38, (Ockensen)","Salzhemmendorf","","05153 8 03 80 66","https://www.fairway2thejob.de/"
"faktor s","Im Winkel 24, (Ostenfelde)","Ennigerloh","","02524 9 39 97 87","https://www.faktor-s.de"
"Falkenstein International GmbH","Krabbenweg 17, (Fedderwardergroden)","Wilhelmshaven","","04421 7 58 25-0","http://www.falkenstein-whv.de"
"Falkenstein international GmbH","Syker Str. 66, (Iprump/Stickgras)","Delmenhorst","","04221 9 73 69 92","http://www.falkenstein-whv.de"
"FBZh Profi UG (haftungsbeschränkt)","Neuendorfstr. 5, (Ilversgehofen)","Erfurt","","0176 66 89 91 80","https://fbzh-profi.de"
"FCH Personal GmbH","Im Bosseldorn 30, (Rohrbach)","Heidelberg","","06221 99 89 80","http://www.fchpersonal.de"
"Fechtler GbR","Walter-Oertel-Str. 31, (Kaßberg)","Chemnitz","","0176 30 34 14 98",""
"felix GmbH","Bahnhofstr. 7","Freilassing","","08654 77 72 18","http://www.felix24.com"
"feltenpersonal GmbH","Hans-Wunderlich-Str. 7, (Hellern)","Osnabrück","","0541 96 38 95 60","https://felten.de/standorte/osnabrueck/?utm_source=gelbe_seiten&utm_medium=organic&utm_term=osnabrueck&utm_campaign=listing"
"feltenpersonal GmbH","Liboriberg 21, (Kernstadt)","Paderborn","","05251 18 08 80","https://felten.de/standorte/paderborn/?utm_source=gelbe_seiten&utm_medium=organic&utm_term=paderborn&utm_campaign=listing"
