"agency_name","address","city","email","phone_number","website"
"Job Agentur 24","Gerhart-Hauptmann-Str. 15, (Schmellwitz)","Cottbus","","0355 4 94 81 13",""
"jobhopper & consulting GmbH","Wöhrendamm 55A","Großhansdorf","office@jobhopper.de","0172 4 33 22 77","http://www.jobhopper.de"
"JOBOKAY GmbH & Co. KG","Schloßgarten 1, (Marienthal)","Hamburg","info@jobokay.de","040 46 63 23 04","http://www.jobokay.de"
"JobStore","Bahnhofstr. 74, (Mitte)","Cottbus","jobstore-cottbus@web.de","0355 2 90 54 41","http://www.jobstore-arbeitsvermittlung.de"
"KB-Wirtschaftsberatungs GmbH","Spaldingstr. 210, (Hammerbrook)","Hamburg","","040 32 02 56-0","http://job-partner-hamburg.de"
"Ländliche Arbeitsförderung Prenzlau e.V.","Franz-Wienholz-Str. 29","Prenzlau","","03984 83 57 82-0",""
"Leist Personalberatung GmbH","Alstertor 1, (Altstadt)","Hamburg","bewerbung@leist-personalberatung.de","040 46 86 67 53","http://www.leist-personalberatung.de"
"Malke Claudia","Buchholzer Weg 25F, (Langenbek)","Hamburg","udo.schmahlfeldt@hanseatic-consultinghouse.de","040 70 10 48 97","http://www.hanseatic-consultinghouse.de"
"Manforce Personalleasing GmbH","Chausseestr. 84, (Deutsch Wusterhausen)","Königs Wusterhausen","","03375 20 97 79",""
"Mela GmbH Schwedt","Passower Chaussee 79, (Neue Zeit)","Schwedt/Oder","","03332 83 54 70",""
"MEYCONSULTING - Marke der MEYMANAGEMENT GmbH","Bahnhofstr. 38-40, (Schulau West)","Wedel","kontakt@meyconsulting.de","04103 1 88 29 48","http://www.meyconsulting.de"
"MEYPERSONNEL","Bahnhofstr. 38-40","Wedel","kontakt@meypersonal.de","0800 18 82 90-0","http://www.meypersonal.de"
"MIKRO PARTNER Service GmbH","Am Markt 1","Lübben (Spreewald)","stade@mikropartner.de","03546 27 85 61",""
"MIKRO PARTNER Service GmbH","Dissenchener Str. 50, (Sandow)","Cottbus","cottbus@mikropartner.de","0355 49 39 94 07","http://www.mikropartner.de"
"MIKRO PARTNER Service GmbH","Laugkfeld 29","Senftenberg","senftenberg@mikropartner.de","03573 36 74 88-0","http://www.mikropartner.de"
"MIKRO PARTNER Service GmbH","Straße des Friedens 35","Lübbenau/Spreewald","stade@mikropartner.de","03542 8 87 61 81",""
"MONTIS Personaldienstleistungen","Ringstr. 13, (Neue Zeit)","Schwedt/Oder","","03332 83 78 51",""
"Multimax GmbH","Gerhart-Hauptmann-Str. 15, (Schmellwitz)","Cottbus","buero@multimax-info.de","0355 2 89 03 57","http://www.multimax.info.pl/de/"
"Neumann Eva","Schillerstr. 15","Neuenhagen bei Berlin","","03342 20 10 02",""
"Nioomi Service GmbH Personalmanagement","Grimmstr. 45, (Iserbrook)","Hamburg","hello@nioomi.com","040 42 10 49 61","https://nioomi.com"
"No Limit IT - Services GmbH","Alsterdorfer Markt 6, (Alsterdorf)","Hamburg","info@nolimit-it.de","040 87 87 86-0","http://www.nolimit-it.de"
"NOVOCON Unternehmensberatung GmbH Unternehmensberatung","Stresemannstr. 23, (Sternschanze)","Hamburg","info@novocon.de","040 33 44 36-0","http://www.novocon.de"
"NP-Consult","Bahnhofstr. 45","Sörup","info@np-consult.com","04635 21 54","http://www.np-consult.com"
"Orizon GmbH","Große Str. 76","Strausberg","weser-ems@orizon.de","03341 30 34-8 31",""
"Orizon GmbH Niederlassung Rostock","Gerhart-Hauptmann-Str. 24, (Stadtmitte)","Rostock","rostock@orizon.de","0381 4 00 77-46","https://www.orizon.de/de/standortsuche/rostock"
"Orizon GmbH Personaldienstleistung","Feldbrunnenstr. 13, (Rotherbaum)","Hamburg","hamburg@jobsintime.de","040 32 50 97-70","http://www.orizon.de"
"PASIT Ges. f. Personal-Probleml.mbH","","Hamburg","hamburg@pasit-nord.de","0170 2 72 31 14","http://www.pasit.de"
"persona service AG & Co. KG","Steindamm 4","Senftenberg","senftenberg@persona.de","03573 1 48 82-0","http://www.persona.de"
"persona service AG & Co. KG","Westerallee 137, (Westliche Höhe)","Flensburg","kunde@persona.de","0461 94 02 78-0","http://www.persona.de"
"persona service AG & Co. KG Personaldienstleister","Berliner Str. 153, (Mitte)","Cottbus","cottbus@persona.de","0355 4 85 77-0","https://www.persona.de/ueber-persona-service/niederlassungen/cottbus/"
"persona service AG & Co. KG Personaldienstleister","Logenstr. 8","Frankfurt (Oder)","frankfurt-oder@persona.de","0335 52 10 08-0","http://www.persona.de"
"persona service AG & Co. KG Personaldienstleister","Nikolaistr. 10, (Altstadt)","Flensburg","kunde@persona.de","0461 48 08 38-0","http://www.persona.de"
"Personal Konzept GmbH Zeitarbeit, Technikgebäude 2","An der Heide, (Schwarze Pumpe)","Spremberg","personalkonzeptspremberg@t-online.de","03564 31 81 30",""
"Personal Select Consulting GmbH","Wandsbeker Königstr. 50, (Wandsbek)","Hamburg","hamburg@personal-select.de","040 6 89 49 49","http://www.personal-select.de"
"Piening GmbH","","Hamburg","hamburg@pieninggmbh.de","040 70 29 99 20","https://www.piening-personal.de"
"pluss Personalmanagement Lübeck GmbH","Kreuzweg 7, (St. Lorenz Süd)","Lübeck","luebeck@pluss.de","0451 7 02 22-0","http://www.pluss.de"
"PLUSS Pinneberg Personal Leasing und System Service GmbH NL Norderstedt","Am Kielortplatz 130, (Harksheide)","Norderstedt","norderstedt@pluss.de","040 50 01 73-3","http://www.pluss.de"
"PmCP Personalmanagement","Skadower Weg 40, (Sielow)","Cottbus","","0355 86 18 47",""
"PPLUSS Personal Leasing und System Service GmbH Niederlassung Hamburg","Frankenstr. 7, (Hammerbrook)","Hamburg","hamburg@pluss.de","040 2 36 30-0","http://www.pluss.de"
"PROGEDO GmbH & Co. KG","Otzenstr. 30, (St. Pauli)","Hamburg","hamburg@progedo.de","040 84 30 74 90","http://www.anders-relocation.de"
"PSA by Manpower","Berliner Str. 23","Bernau bei Berlin","info@manpower.de","03338 75 18-0","http://www.manpower.de/"
"PSCG Personal Select Consulting GmbH","Wandsbeker Königstr. 50, (Wandsbek)","Hamburg","hamburg@personal-select.de","0172 5 42 23 34","http://www.personal-select.de"
"Randstad Deutschland GmbH & Co. KG","Heegermühler Str. 64","Eberswalde","online-service@de.randstad.com","03334 27 83 39",""
"Randstad Inhouse Services Prenzlau","Brüssower Allee 91","Prenzlau","presse@de.randstad.com","03984 83 48 30","http://www.randstad.de"
"Robert Half Personaldienstleistungen","Raboisen 5, (Altstadt)","Hamburg","hamburg@roberthalf.de","040 35 71 78-4 00","https://www.roberthalf.de/hamburg"
"ROCKZ Consulting GmbH","Am Grasbrookpark 1d, (HafenCity)","Hamburg","welcome@rockz-consulting.de","040 33 44 22 36","https://www.rockz-consulting.de"
"Rosinke Personalservice GmbH","Cottbuser Str. 3","Frankfurt (Oder)","info@rosinke.de","0335 50 08 03 60",""
"s&w Personalmanagement GmbH","","","info@suw-personal.de","0177 6 33 37 50","http://www.suw-personal.de"
"s&w personalmanagement GmbH","Schützenstr. 28","Kaltenkirchen","info@suw-personal.de","04191 8 02 12-0","http://www.suw-personal.de"
"Salo Bildung und Beruf GmbH","Schauenburger Str. 17A","Oldenburg in Holstein","salooldenburg@salo-ag.de","04361 50 80 67","http://www.salo-ag.de"
"Salo Bildung und Beruf GmbH","Untere Schrangenstr. 6, (Altstadt)","Lüneburg","salolueneburg@salo-ag.de","04131 7 59 94-0","http://www.salo-ag.de"
"Scharm & Kowatsch personalservice GmbH","Hauptstr. 2","Golßen","golssen@psg-ehst.de","035452 17 95 80","http://www.psg-ehst.de"
"Schauz HR Consulting GmbH","Hegestr. 40, (Hoheluft-Ost)","Hamburg","office@schauz-hr.com","040 2 28 58 51 30","http://www.schauz-hr.com"
"SCHUSTER CONSULTING Personal-","Hermann-Balk-Str. 112, (Rahlstedt)","Hamburg","hh@schusterconsulting.de","040 64 49 26 46","http://www.schusterconsulting.de"
"SEVCON ARCADIA LTD.","Neufeldtstr. 6, (Ravensberg)","Kiel","hello.de@sevcon-arcadia.com","0431 22 13 92 40","https://www.sevcon-arcadia.com/de"
"SoBauenProfis","Semperstr. 26, (Winterhude)","Hamburg","info@sobauenprofis.de","040 30 99 78 50","https://www.sobauenprofis.de/"
"StationBlau GmbH","Eisenbahnstr. 31","Fürstenwalde/Spree","info@stationblau.de","03361 3 31 83 15","http://www.stationblau.de"
"Stegmann Personaldienstleistung GmbH","Straße der Jugend 113, (Mitte)","Cottbus","cottbus@stegmann-personal.de","0355 38 34 86","http://www.stegmann-personal.de"
"Stegmed GmbH","Alter Fischmarkt 11, (Altstadt)","Hamburg","","040 5 48 07 72-0","http://www.stegmed.de"
"SYNERGIE Personal Solutions GmbH Personaldienstleistung","Wendenstr. 4, (Hammerbrook)","Hamburg","hamburg@runtime-jobs.de","040 36 95 70","http://www.runtimeservices.de/de/standorte/ihr-weg-zu-uns/hamburg"
"TELAFLEX Zeitarbeit Kiel GmbH Zeitarbeit","Schülperbaum 18, (Exerzierplatz)","Kiel","contact@telaflex.de","0431 57 93 70","http://www.telaflex.de"
"Tempton Personaldienstleistung Ost","Roßkaupe 10","Senftenberg","senftenberg@tempton.de","03573 87 07-0","http://www.tempton.de/standorte/senftenberg/"
"TEMPTON Personaldienstleistungen GmbH Zeitarbeit","Fackenburger Allee 54A, (St. Lorenz Nord)","Lübeck","info@tempton.de","0451 80 86 85 60","http://www.tempton.de"
"TEMPTON Personaldienstleistungen GmbH Zeitarbeit","Karl-Liebknecht-Str. 6, (Mitte)","Cottbus","info@tempton.de","0355 3 80 14-60","http://www.tempton.de"
"Treuenfels GmbH","","Hamburg","hamburg@treuenfels.com","0151 40 41 97 22","http://www.treuenfels.com"
"TUJA Zeitarbeit GmbH","Mühlenstr. 42, (Mitte)","Cottbus","info@tuja.de","0355 38 01 20","http://www.tuja.de"
"UBZ Alles Handwerk Zeitarbeit","","Hamburg","info@ubz-alleshandwerk.de","040 2 27 39 91","http://www.ubz-alleshandwerk.de"
"UBZ Alles Handwerk Zirpel Ulla-Britta","Wandsbeker Zollstr. 5, (Wandsbek)","Hamburg","info@ubz-alleshandwerk.de","040 22 73 99 84","http://www.ubz-alleshandwerk.de"
"UdW Ges. f. Dienstleistung und Beratung- Unternehmensberatung der Wirtschaft mbH","Mecklenburgstr. 85, (Feldstadt)","Schwerin","info@udw.de","0385 7 60 50","http://www.udw.de"
"UNIQUE Personalservice GmbH","Hammerbrookstr. 92, (Hammerbrook)","Hamburg","hamburg-sued@unique-personal.de","040 23 51 66 81","http://www.unique-personal.de"
"UNIQUE Personalservice GmbH","Holm 57-61, (Altstadt)","Flensburg","flensburg@unique-personal.de","0461 14 68 98-6","http://www.unique-personal.de"
"UNIQUE Personalservice GmbH","Von-Humboldt-Platz 4","Brunsbüttel","brunsbuettel@unique-personal.de","04852 5 30 64","http://www.unique-personal.de/niederlassungen/brunsbuettel"
"Unique Personalservice Nord GmbH","Sophienblatt 12, (Vorstadt)","Kiel","kiel@unique-personal.de","0431 60 05 38-00","http://www.unique-personal.de"
"Unit Personalservice GmbH","Hammer Landstr. 204, (Hamm)","Hamburg","info@unit-personal.de","040 87 60 98 22","http://www.unit-personal.de"
"Westphal & Oehlckers GmbH Personalservice","Thilestr. 9","Frankfurt (Oder)","","0335 5 00 15 95",""
"Wetzk Mario Private Personal- & Arbeitsvermittlung","Otto-Grotewohl-Str. 4b","Lübbenau/Spreewald","info@jobprofi24.com","03542 88 96 38",""
"ZAG Zeitarbeits-Gesellschaft GmbH Zeitarbeit","Scheederstr. 1","Königs Wusterhausen","kontakt-kw@zag.de","03375 92 39 90",""
"Zeugner Dietmar e.K.","Friedrich-Engels-Str. 7","Fürstenwalde/Spree","d.zeugner@zeugner.de","03361 30 63 23",""
"""J o b"" GmbH Personalservice und Dienstleistungen","Reichenbacher Str. 146, (Maxhütte)","Zwickau","management@job-gmbh.de","0375 56 13 82 00",""
"""Sport - Job"" GmbH","Eupener Str. 159, (Braunsfeld)","Köln","info@sport-job.de","0221 56 96 54-0","http://www.sport-job.de"
"15hoch8 Event GmbH","Altewiekring 44","Braunschweig","office@15hoch8.de","0531 22 45 93 59","http://www.15hoch8.de"
"1A-Personal GmbH","Am Hopfenberg 2, (Löbervorstadt)","Erfurt","kati.schamun@1a-personal.eu","0361 60 14 90 51","http://www.1a-personal.eu"
"1a Personalpartner GmbH Zeitarbeit","Alleestr. 28","Montabaur","info@1a-personalpartner.de","02602 9 99 50 30","http://www.1a-personalpartner.de"
"1a-Personalservice","Prager Str. 60, (Reudnitz-Thonberg)","Leipzig","info@1a-personalservice.de","0341 31 95 78 40","http://www.1a-personalservice.de"
"22CONNECT AG Talents Connect Web-Service","Dürener Str. 98, (Lindenthal)","Köln","hello@talentsconnect.com","0221 82 00 69-0","http://www.talentsconnect.com"
"2P Pflegepersonal UG","Steinfeldstr. 3","Barleben","info@2p-pflegepersonal.de","039203 64 95 70","https://www.2p-pflegepersonal.de"
"4U @work GmbH Personalüberlassung","Isaac-Fulda-Allee 5, (Gonsenheim)","Mainz","info@4u-at-work.de","06131 4 97 36 70","http://www.4u-at-work.de"
"7(S) Bildung & Integration GmbH","Wiener Str. 146, (Gruna)","Dresden","info@7s.com","0351 21 63 39-3",""
"7days personal GmbH & Co. KG","Jenaer Str. 1, (Daberstedt)","Erfurt","info@7days-personal.de","0361 43 05 61 40","https://www.7days-personal.de"
"A.I.-Alpha Service GmbH","Frankfurter Str. 22","Bad König","ayhan.ismail@ai-alpha-service.de","06063 9 51 87 03",""
"A. I. M Allgemeine","","","info@allgemeine-industriemontagen.de","0341 5 83 03-0","http://www.allgemeine-industriemontagen.de"
"A P M S Alpha Planungs- und Montageservice GmbH","Königsbrücker Str. 69, (Äußere Neustadt)","Dresden","","0351 5 63 44 30","http://www.apmsgmbh.de"
"A P M S GmbH","Hoyerswerdaer Str. 18, (Innere Neustadt)","Dresden","","0180 1 56 34 43",""
"a tempo Personaldienstleistungen Frank u. Bettina Thöle GbR Zeitarbeit","Brückenort 13","Bramsche","info@atempo-pdl.de","05461 7 03 88-0","https://www.atempo-pdl.de"
"A&P Dynamics GmbH","An der Wasserburg 1a, (Rückingen)","Erlensee","info@ap-dynamics.de","06183 8 18 20 28","http://www.ap-dynamics.de"
"A&P Dynamics GmbH","Hanauer Landstr. 291b, (Ostend)","Frankfurt am Main","info@ap-dynamics.de","069 7 10 47 51 70","http://www.ap-dynamics.de"
"AB Zeitpersonal GmbH","Halberstädter Str. 98, (Sudenburg)","Magdeburg","magdeburg@ab-zeitpersonal.de","0391 56 30 77-0","http://www.ab-zeitpersonal.de"
"AB Zeitpersonal GmbH","Otto-von-Guericke-Str. 1","Wernigerode","info@ab-zeitpersonal.de","03943 4 08 98-0","http://www.ab-zeitpersonal.de"
"abacent personalservice GmbH","Nikolaistr. 53, (Zentrum)","Leipzig","info@abacent.de","0341 98 99 29 11","http://www.abacent.de/kontakt/leipzig-nikolaistrasse/"
"abakus Personal GmbH & Co. KG","Weimarer Str. 21a, (Frauenberg)","Fulda","info-fulda@abakuspersonal.de","0661 2 50 64 00","http://www.abakuspersonal.de"
"AbaNt","Q 4 2, (Quadrate)","Mannheim","info@abant.de","0621 87 75 54 44","http://www.abant.de/"
"abis personalmanagement abis albrecht GmbH","Tharandter Str. 13, (Löbtau-Süd)","Dresden","dresden@abis-albrecht.de","0351 46 44 68 80",""
"ABOCO Personalservice GmbH","Hauptstr. 4B","Lohmar","","02246 9 48 44-0",""
"About HR GmbH","Am Hauptbahnhof 7","Korbach","info@about-hr.de","05631 9 37 84 40","http://www.about-hr.de"
"ABS GmbH Arbeitsförderung Beschäftigung und Strukturentwicklung","Schlesierstr. 55, (Stötteritz)","Leipzig","","0341 8 60 46 60",""
"ABSOLUT PersonalManagement GmbH Personaldienstleistungen","Bettinastr. 35-37, (Westend-Süd)","Frankfurt am Main","frankfurt@absolut-personal.de","069 97 67 11 00","http://www.absolut-personal.de"
"ABZ GmbH Kramp Wolfgang Arbeitsvermittlung","Oberstr. 104","Heinsberg","","02452 6 87 99 03",""
"Accurat Ges. für Personaldienstleistungen mbH","Hellstr. 7, (Innenstadt)","Ahlen","kontakt@accurat.eu","02382 85 59 94-0","http://www.accurat.eu"
"Accurat Gesellschaft für Personaldienstleistungen mbH","Dietrich-Bonhoeffer-Str. 8","Hoyerswerda","hoyerswerda@accurat.eu","03571 60 55 99-0","https://www.accurat.eu"
"Accurat Gesellschaft für Personaldienstleistungen mbH","Steinstr. 3","Bautzen","bautzen@accurat.eu","03591 27 22 89-0",""
"acerco Personalmanagement GmbH","Georgstr. 1","Lingen (Ems)","info@acerco.de","0591 3 22 09 10-0","https://www.acerco.de"
"acrobat GmbH Personaldienstleistungen Personaldienstleistungen","Karl-Friedrich-Str. 40","Emmendingen","","07641 9 58 52-0",""
"acrobat Personaldienstleistungen GmbH","Marktstr. 47","Lahr","info@acrobat-personal.de","07821 9 09 96-0","http://www.acrobat-personal.de"
"ACTIEF Group GmbH","Bahnhofplatz 12, (Südweststadt)","Karlsruhe","info@isu-personal.de","0721 83 17 19-0","https://www.actief-personal.de"
"ACTIEF Personalmanagement GmbH","Adlerplatz 13","Achern","achern@actief-personal.de","07841 6 73 03-0","https://www.actief-personal.de/"
"Actief Personalmanagement GmbH","Am Stein 7","Ingolstadt","ingolstadt@actief-personal.de","0841 9 31 70 61-0","https://www.actief-personal.de/zeitarbeitsfirma/standorte.html"
"ACTIEF Personalmanagement GmbH","Am Torhaus 2","Müllheim im Markgräflerland","info.muellheim@isu-personal.de","07631 9 36 28-0",""
"Actief Personalmanagement GmbH","Bahnhofstr. 23","Rüsselsheim am Main","ruesselsheim@actief-personal.de","06142 60 35 90","https://www.actief-personal.de/office/russelsheim/"
"Actief Personalmanagement GmbH","Bosenheimer Str. 202","Bad Kreuznach","bad-kreuznach@actief-personal.de","0671 7 96 07 70","http://www.actief-personal.de/office/bad-kreuznach/"
"Actief Personalmanagement GmbH","Clamecystr. 14-16","Gelnhausen","gelnhausen@actief-personal.de","06051 6 17 62 70","https://www.actief-personal.de/office/gelnhausen/"
"Actief Personalmanagement GmbH","Flachsmarkt 4, (Altstadt)","Mainz","mainz@actief-personal.de","06131 62 97 50","https://www.actief-personal.de/office/mainz/"
"Actief Personalmanagement GmbH","Hamburger Str. 3, (Eutritzsch)","Leipzig","giessen@actief-personal.de","0341 90 97 48-0",""
"ACTIEF Personalmanagement GmbH","Karlsruher Str. 3, (Brühl)","Freiburg im Breisgau","freiburg@actief-personal.de","0761 59 00 72-0","http://www.actief-personal.de"
"Actief Personalmanagement GmbH","Meißner Str. 134","Radebeul","radebeul@actief-personal.de","0351 79 55 20-0",""
"Actief Personalmanagement GmbH","Münchener Str. 35, (Innenstadt)","Rosenheim","rosenheim@actief-personal.de","08031 9 41 45-0","http://www.actief-personal.de"
"Actief Personalmanagement GmbH","Poststr. 13, (Innenstadt)","Braunschweig","giessen@actief-personal.de","0531 23 44 91-0",""
"Actief Personalmanagement GmbH","Rahmannstr. 11","Eschborn","eschborn@actief-personal.de","06196 7 77 99 10","https://www.actief-personal.de/office/eschborn/"
"Actief Personalmanagement GmbH","Salzstr. 38","Naumburg (Saale)","giessen@actief-personal.de","03445 71 08 38-0",""
"Actief Personalmanagement GmbH","Steinstr. 90","Gießen","giessen@actief-personal.de","0641 7 97 96 10","https://www.actief-personal.de/office/giessen/"
"Activ-Work GmbH","Bautzner Str. 8, (Innere Neustadt)","Dresden","dresden@activ-work.de","0351 81 03 82 22",""
"Activ-Work GmbH","Wilhelm-Leuschner-Str. 22, (Innenstadt)","Worms","worms@activ-work.de","0800 4 00 49 60","http://www.activ-work.de"
"activjob GmbH","Reichenbachstr. 55, (Südvorstadt-Ost)","Dresden","dresden@activ-job.com","0351 2 50 20 88-0",""
"activjob GmbH NL Bautzen Arbeitsvermittlung","Edisonstr. 17","Bautzen","bautzen@activ-job.com","03591 3 51 39 90",""
"ACUT Personalservice GmbH & Co. KG","Bahnhofstr. 34","Bünde","","05223 4 91 00-0",""
"ada Personalservice GmbH","Bremer Str. 28","Vechta","info@ada-personalservice.com","01522 6 83 99 90","http://www.ada-personalservice.com"
"Adecco Personaldienstleistungen","Alexanderstr. 258, (Bürgerfelde)","Oldenburg","info@adecco.de","0441 5 05 06 85","http://www.adecco.de"
"Adecco Personaldienstleistungen GmbH","Airbus-Allee 5, (Neuenland)","Bremen","kassel@adecco.de","0421 3 80 10 30",""
"Adecco Personaldienstleistungen GmbH","Am Leipziger Turm 5-7, (Innenstadt)","Halle (Saale)","info@adecco.de","0345 21 21 30","http://www.adecco.de"
"Adecco Personaldienstleistungen GmbH","Bahnhofstraße 7","Bretten","bretten@adecco.de","07252 5 61 01 30","https://www.adecco.de/standorte/bretten-adde_ka7/"
"Adecco Personaldienstleistungen GmbH","Fuggerstr. 1C, (Wiederitzsch)","Leipzig","os-leipzig@adecco.de","0341 5 21 17 60","https://www.adecco.de/standorte/leipzig-adde_l1/"
