"agency_name","address","city","email","phone_number","website"
"Stephan Wolfgang Baufirma","Saalhausener Dorfstr. 22, (Saalhausen)","Großräschen","","035329 5 56 68",""
"Stephans Bauservice","Braaker Weg 2, (Liensfeld)","Bosau","","0163 7 71 48 86",""
"Sternbau GmbH Bauunternehmen","Byhlener Str. 1, (Schmellwitz)","Cottbus","","0355 8 77 25 18","http://www.sternbau.de"
"STIG- Bau GmbH","Pommerndreieck 7, (Klevenow)","Süderholz","","038326 46 52 21",""
"STO SE & Co. KGaA","Wilhelm-Stein-Weg 2, (Hummelsbüttel)","Hamburg","","040 8 19 77 49 10",""
"Stoldt-Bau GmbH","Stemwarder Landstr. 17, (Willinghusen)","Barsbüttel","","040 67 58 20 32",""
"Stoldt-Bau GmbH Bauunternehmen","Rosa-Luxemburg-Str. 49","Gadebusch","","03886 71 27 21",""
"Stoll Haus GmbH","Tuckerredder 12","Schuby","","04621 95 18-7",""
"STRABAG AG","Koogchaussee 24","Lunden","","04882 5 99-0",""
"Straßenburg K. GmbH Bauuntern.","An der Beek 32","Oeversee","","04630 2 74",""
"Straube Andreas Maurermeister","Nußweg 31","Frankfurt (Oder)","","0335 5 00 15 39",""
"Strauch Steffen Baumontageservice","Knegendorf 1, (Knegendorf)","Laage","","038455 2 22 42",""
"Strauch Steffen Baumontageservice","Knegendorf 1, (Knegendorf)","Laage","","",""
"Streblow Eberhard Um- u. Ausbauservice","Pahlsdorf 11, (Pahlsdorf)","Sonnewalde","","0174 4 34 36 76",""
"Stroh Bauausführung GmbH","Boschstr. 7, (Bahrenfeld)","Hamburg","","040 41 45 29-30",""
"Strohmeier Frank","Karl-Liebknecht-Str. 12","Großräschen","","035753 1 46 16",""
"Stroink GmbH Baugeschäft","Mühlenstr. 2","Pinneberg","","04101 2 29 05",""
"Strube Ralf Maurermeister","An der Chaussee 18","Glückstadt","","0173 2 44 62 77",""
"Studt Günter Bauunternehmen","Röntgenstr. 28","Schwarzenbek","","0171 7 42 98 89",""
"Studt Günter Bauunternehmen","Röntgenstr. 28, (Rülau)","Schwarzenbek","","04151 32 84",""
"STÜBEN Bau GmbH","Helgoländer Str. 16","Marne","","04851 82 09",""
"Subag GmbH","Knieperdamm 25, (Kniepervorstadt)","Stralsund","","0170 9 01 84 16",""
"SUBAG Sundische Baugesellschaft mbH","Knieperdamm 25, (Kniepervorstadt)","Stralsund","","03831 39 14 34",""
"Suhr Hermann, Marianne","Bergstr. 42A, (Bütlingen)","Tespe","","04133 87 87",""
"Sundische Baugesellschaft","Knieperdamm 25, (Kniepervorstadt)","Stralsund","","03831 3 74 98 60",""
"Supplitt Wolfgang Maurerei","Bogenstr. 3, (Eimsbüttel)","Hamburg","","040 44 74 09",""
"SURMA Bausanierungen","Havemeisterstr. 6A, (Wellingdorf)","Kiel","","0431 26 09 55 62",""
"Sven Kickbusch Bauunternehmen UG haftungsbeschränkt","Krembzer Str. 8, (Stöllnitz)","Krembz","","038853 3 34 61",""
"Sven Schuster Bau GmbH Bauunternehmen","Eichkamp 4, (Schreventeich)","Kiel","","0431 3 99 08 09",""
"System-Bau-Barth GmbH","Weidenweg 1A","Barth","","038231 8 90 49",""
"Systembau GmbH Barth","Weidenweg 1A","Barth","","038231 8 90 50",""
"Systembau Pascal Klutt Bauunternehmung","Hauptstr. 33","Dingen","","04855 89 12 00",""
"Systembau Spahn GmbH & Co KG","Hauptstr. 20","Wittorf","","0160 6 14 42 09",""
"SZ-Bau GmbH","Technology Str. 3A","Schönberg","","038828 2 39-0",""
"Szafran Mark Bauunternehmen","","Adendorf","","04131 18 78 19",""
"T & K Kunkel Bau GmbH Bauunternehmen","Terkelsmai 3","Sterup","","04632 72 59",""
"T.F. Bauunternehmung Inh. Thomas Förster","Hauptstr. 17, (Münchhausen)","Sonnewalde","","035323 6 87 26","http://www.tf-bau.de"
"T3 Deutscher Bauservice UG Baudienstleistungsservice","","","","0385 48 59 77 60",""
"TA-Bau GmbH","Johann-Adolf-Hasse-Str. 2","Schwarzenbek","","0173 6 59 91 19",""
"TA-Bau GmbH","Johann-Adolf-Hasse-Str. 2","Schwarzenbek","","0173 6 59 92 22",""
"TA-Bau GmbH","Johann-Adolf-Hasse-Str. 2","Schwarzenbek","","0173 6 59 92 11",""
"TA-Bau GmbH","Johann-Adolf-Hasse-Str. 2","Schwarzenbek","","0173 6 59 92 26",""
"TA-Bau GmbH","Johann-Adolf-Hasse-Str. 2","Schwarzenbek","","0173 6 59 93 39",""
"Tantower Bau-Handel und Service GmbH","Krugstr. 3, (Groß Pinnow)","Hohenselchow-Groß Pinnow","","033331 6 42 52",""
"Tantower Bau, Handel und Service GmbH","Lindenallee 6a","Tantow","","033333 5 42-0",""
"Taurus Inh. Stefan Rogge Bauservice","Grambeker Weg 165","Mölln","","04542 82 19 08",""
"Tausendfreund Helmut Maurermeister","Auf der Höhe 1A, (Buntekuh)","Lübeck","","0451 80 15 46",""
"Tausendfreund Helmut Maurermeister","Auf der Höhe 1A, (Buntekuh)","Lübeck","","",""
"TB Kokorus GmbH","Bunsenstr. 12, (Ottensen)","Hamburg","","040 39 10 60 40",""
"TBG Thieme GmbH i.G.","Stradower Str. 2, (Jehserig)","Drebkau","","035602 2 03 72",""
"Team Massivhaus GmbH","Richtenberger Chaussee 35, (Tribseer)","Stralsund","","03831 28 52 16",""
"TEAM Massivhaus GmbH","Schiffbrücke 5","Neustadt in Holstein","","04561 55 95 13",""
"Teegen Karl-Heinz GmbH Baudienstleistungen","Regerstieg 8, (Bahrenfeld)","Hamburg","","040 3 90 18 18",""
"Tell Bau GmbH Bauunternehmen","Seeparkpromenade 15","Sellin","","038303 8 70 50",""
"Tengler Thomas","","Kronshagen","","0160 7 83 08 11",""
"Tesky Bauunternehmen","Gewerbeparkring 29","Müllrose","","033606 2 26","http://www.tesky.de"
"Tessmann Bau","Bahnhofstr. 36","Garstedt","","04173 5 99 64 64",""
"Tews Heinrich K.B. GmbH & Co. KG Bauuntern.","Grasweg 28, (Ravensberg)","Kiel","","0431 54 20 06",""
"Tews Oliver Bauunternehmen","Lütjenburger Str. 103","Malente","","04523 20 04 88",""
"Tews Thomas Baubetrieb","Rosenstr. 12, (Techentin)","Ludwigslust","","03874 2 33 67",""
"Tews Thomas Baubetrieb","Rosenstr. 12, (Techentin)","Ludwigslust","","",""
"Textilbau GmbH","Sierichstr. 159, (Winterhude)","Hamburg","","040 5 48 03 88-0",""
"Th. Förster Bau GmbH","Oststr. 48A","Ueckermünde","","039771 2 28 35",""
"Thara-Bau","Heider Str. 29","Hennstedt","","04836 2 55 99 92",""
"Theiler Lothar Baugeschäft","Bresendorfer Str. 26, (Krieschow)","Kolkwitz","","035604 3 35","http://www.lothar-theiler.de"
"Theo Urbach GmbH Bauunternehmung","Pappelallee 28, (Eilbek)","Hamburg","","040 20 94 11-0",""
"Therm Bau GmbH","Am Farmböddel 3","Großenaspe","","04327 1 41 47 78",""
"Thiel Baugesellschaft mbH Bauunternehmen","Lederstr. 10","Neustadt-Glewe","","038757 2 38 89",""
"Thießen-Bau Stefan Thießen Zimmerei","Büttelweg 3, (Elpersbüttelerdonn)","Elpersbüttel","","04832 9 79 76 90",""
"Thilo Ehmke","Am Mühlenberg 6","Bad Schwartau","","0451 2 90 84 33",""
"THN Tief-Hoch- und Naturbau GmbH","Hans-Sachs-Str. 30","Templin","","03987 40 97 88","http://www.thn-templin.de"
"Thomas Gryschka Bauunternehmen GK-Bauunternehmen","Dissauer Dorfstr. 21, (Dissau)","Stockelsdorf","","04505 8 87 30 39",""
"Thoms Bärbel u. Jürgen","Weidenring 25","Steinhagen","","038327 6 08 69",""
"Thomsen Andre","Lornsenstr. 19","Niebüll","","0170 9 35 33 36",""
"Thun von Peter Maurer","","Krempermoor","","04824 21 50",""
"Thurbruch-Bau GmbH","Wiesenstr. 7, (Prätenow)","Dargen","","",""
"Thurbruch-Bau GmbH","Wiesenstr. 7, (Prätenow)","Dargen","","038376 2 04 06",""
"Thurow Manfred Baugeschäft","Consteff 3","Mildstedt","","",""
"Thurow Manfred Baugeschäft","Consteff 3","Mildstedt","","04841 77 25 26",""
"Thurow Manfred Baugeschäft","Consteff 3","Mildstedt","","0170 6 50 91 30",""
"Tiede Holzhandels- und Bau GmbH","Lange Str. 4","Dannenberg (Elbe)","","05861 46 44",""
"Tiedemann Ingo Bauunternehmen","Friedensstr. 34","Karstädt","","0172 3 98 61 31",""
"Tief- und Abwasseranlagenbau Spreewald UG","Boblitzer Chausseestr. 63, (Boblitz)","Lübbenau/Spreewald","","03542 4 53 95",""
"Tietchen Baugesellschaft mbH","Caspar-Voght-Str. 92, (Hamm)","Hamburg","","040 20 33 14",""
"TIG Traditionsbau Immobilien GmbH","Kühlungsborner Str. 14","Wittenbeck","","038293 87 74 21",""
"Tim Rossen Massivbau GmbH","Am Krug 6, (Sankelmark)","Oeversee","","04630 9 35 00",""
"Timi Baudienstleistungen GmbH","Im Schönenfelde 18, (Wilhelmsburg)","Hamburg","","040 41 48 13 67",""
"Timm-Carstens Baugeschäft GmbH Baubetrieb für Hochbau","Rahlstedter Str. 24A, (Rahlstedt)","Hamburg","","040 6 72 33 73",""
"Timm Hans-Werner","Wilhelmstr. 105","Marne","","",""
"Timm Hans-Werner Maurermeister","Wilhelmstr. 105","Marne","","04851 46 52",""
"TMW Hübner Raumdesign GmbH Bauhandwerk","Seestr. 20, (Sildemow)","Papendorf","","",""
"TOM-SB-Bau GmbH","Am Steinberg 49","Uetersen","","04122 8 10 21 49",""
"TomKREATIVBAU","Ricarda-Huch-Str. 13","Rendsburg","","01511 0 66 80 24",""
"Top Sanierung Hamburg e.K.","Stresemannstr. 86, (Altona-Altstadt)","Hamburg","","0176 60 12 21 00",""
"Torge Wilfried Baugeschäft","August-Bebel-Str. 27, (Friedrichshain)","Felixsee","","035600 3 02 65",""
"Torsten Lillge Bau GmbH","Wokrenter Weg 5D, (Heiligenhagen)","Satow","","038295 7 72 33",""
"Town & Country Lizenz-Partner Massivhaus M-V GmbH","Am Elisenpark 34, (Groß Schönwalde)","Greifswald Hansestadt","","03834 7 71 32",""
"Town & Country Musterhaus Fredersdorf","Verdrießstr. 12, (Fredersdorf-Nord)","Fredersdorf-Vogelsdorf","","033439 14 37 33","https://www.hausausstellung.de/musterhaus-fredersdorf.html"
"Trave Bau GmbH","Lily-Braun-Str. 3","Bad Oldesloe","","04531 80 81 70",""
"Treene-Bau Carsten Flatterich Bauunternehmen","Bürgermeister-Hensen-Weg 15","Ramstedt","","04884 13 67",""
"Trend-Bau","Langendorfer Weg 5, (Hohendorf)","Groß Mohrdorf","","038323 2 57 46",""
"Trend-Bau GmbH","Frankfurter Str. 19","Beeskow","","03366 2 12 32",""
"Trend Bau-Haus GmbH i.G.","Glashüttenstr. 5, (Fürstenberg)","Eisenhüttenstadt","","03364 76 91 12",""
"Triepke Wolfgang","Liebknechtstr. 15","Beeskow","","03366 25 40 17",""
"Triller-Bau Massivhäuser GmbH","Hauptstr. 5","Karlshagen","","038371 25 72 33",""
"Triller-Bau Massivhäuser GmbH","Straße der Freundschaft 30A","Wolgast","","03836 20 07 73",""
"Tröger Jürgen","Frankfurter Str. 8a, (Pillgram)","Jacobsdorf","","033608 36 53",""
"Trommer Thomas Bauleistungen aller Art","Eichenweg 22","Dreschvitz","","038306 2 38 74",""
"Trüstedt-Balke GmbH Bauunternehmen","Dammstr. 71","Lübbenau/Spreewald","","03542 22 21","http://www.holzgraben.de"
"Tschierswitz Reinhard Dr. Ing.","Waldweg 22","Kolkwitz","","0355 28 75 22",""
"TSL Baugesellschaft mbH","Philipp-Reis-Str. 8","Spremberg","","03563 20 25",""
"TSP - Spezialbau GbR","Am Teich 8","Drechow","","038320 7 19 40",""
"TTB GmbH Trocknungstechnik & Brandsanierung","Sandkuhle 3, (Bad Malente-Gremsm�hlen)","Malente","","04523 9 52 40 95",""
"Turn Key Hochbau GmbH","Prenzlauer Chaussee 110","Wandlitz","","033397 60 06-0",""
"Twesten Rolf Bauunternehmen","Große Str. 23","Artlenburg","","04139 71 59",""
"Ucar Bau GmbH","Kalischerstr. 2, (Harburg)","Hamburg","","040 70 29 41 55",""
"Ueckert Ihr Dienstleister am Bau Baudienstleistung","Max-Reimann-Str. 6b","Wriezen","","033456 7 20 61",""
"Ueltzen Gerhard Maurermeister","Brandenburger Str. 8","Rethem (Aller)","","05165 9 10 03",""
"Ueltzen Gerhard Maurermeister","Brandenburger Str. 8","Rethem (Aller)","","",""
"Uhr Betoninstandsetzung GmbH","Elbchaussee 197, (Othmarschen)","Hamburg","","040 89 72 61 30",""
"Ullmann Tino B-S-H","Fuchsienstr. 14, (Basdorf)","Wandlitz","","033397 27 88 29",""
"Ulrich Pulmer Baugeschäft GmbH","Bredenwinkel 5, (Hausbruch)","Hamburg","","040 3 89 21 32",""
"UM-BAU-TEC GmbH","Neuküstrinchen 24, (Neuküstrinchen)","Oderaue","","0171 5 16 82 06",""
"umbau-hamburg.de","Dorfstr. 9","Mühlenrade","","04159 8 23 99 65",""
"Umwelttechnik und Sanierung UTS Hahn GmbH","Reiherstieg 6, (Meckelfeld)","Seevetal","","040 76 11 30",""
"Unger Frank Baubetrieb","Forster Str. 38","Guben","","03561 5 19 64 50","http://www.ungerbau.com"
"Universal-Bau GmbH Schwedt","Karthausstr. 4, (Zentrum)","Schwedt/Oder","","03332 21 61 53",""
"Unterwalder Kay","Mühlenweg 9","Neuhardenberg","","033476 60 71 83",""
"UP - Date Beratungsgesell. mbH","Abteistr. 24, (Harvestehude)","Hamburg","","040 44 66 48",""
"UP - Date Beratungsgesellschaft mbH","Abteistr. 24, (Harvestehude)","Hamburg","","040 44 97 17",""
"Uschmann Lutz u. Uschmann Sylvia Bauausführung","Lerchenweg 8B","Buchholz in der Nordheide","","04181 9 92 89",""
"UTR - Umzug Transport Renovierung","Grödestieg 1","Ahrensburg","","0179 5 37 47 75",""
"Vahsholz Bau GmbH & Co. KG Bauunternehmen","Kankelauer Weg 2","Tramm","","04156 81 11 41",""
"Vaqué GmbH, Hans Bauunternehmen","De-Vos-Str. 25","Itzehoe","","04821 81 55",""
"Vendt Wilfried Maurerbetrieb","Wüsteneyer Str. 2, (Kandelin)","Süderholz","","038332 8 06 79",""
"Viebrockhaus Vertriebs GmbH & Co. Betrieb KG","Bei der Lohmühle 84, (St. Lorenz Nord)","Lübeck","","0451 40 08 95",""
"Vielfalt Haus","Herbert-Jensch-Str. 111","Frankfurt (Oder)","","0335 2 84 91 23",""
"Viertel Robert jun. Baugeschäft","Oldenhörn 2a","Bredstedt","","04671 4 04 71 00",""
"Vogel Roland Maurermeister","Heinrich-Heine-Str. 1","Grabow","","",""
"Vogel Roland Maurermeister","Heinrich-Heine-Str. 1","Grabow","","038756 3 74 13",""
"Vogt Sven Bau GmbH","Zum Fliegerhorst 4, (Tinnum)","Sylt","","04651 8 89 16 31",""
"Von Böhlen Bau Gmbh Norbert","Dorfstr. 7A","Störkathen","","04822 3 65 56 00",""
"von der Krone Daniel Bauunternehmen","Am Gutspark 27, (Dissenchen)","Cottbus","","0176 80 23 69 06",""
"von Glahn von & Partner GmbH Bauunternehmen","Fritz-Reuter-Str. 16","Neu Wulmstorf","","040 7 00 30-05",""
"Von Rüden Heiko Bauunternehmen","Am Rosenende 22","Doberlug-Kirchhain","","035322 3 24 11",""
"Voß & Herrmann Bau GmbH","Wasserreihe 1A, (Langendamm)","Ribnitz-Damgarten","","0170 7 30 72 14",""
"Voß und Kasten Bau GmbH","Lindenweg 5J, (Pastow)","Broderstorf","","038204 1 54 24",""
"Voß Walter Bauservice","Gnemersche Str. 8, (Moltenow)","Jürgenshagen","","038464 2 24 37",""
"W & S Kreativ Haus Gesellschaft für schlüsselfertiges Bauen mbH","Gartenstr. 14, (Spremberger Vorstadt)","Cottbus","","0355 47 40 60",""
"W&S Bau GmbH & Co. KG","Am Tannenberg 5, (Klockenhagen)","Ribnitz-Damgarten","","03821 89 31 25",""
"Wachholz Eberhard Bauunternehmen","Dorfstr. 3","Hohenfelde","","038203 1 61 18",""
"Wagner Baugeschäft","Berliner Allee 55, (Garstedt)","Norderstedt","","040 5 23 17 43",""
"Wagner Baugeschäft","Berliner Allee 55, (Garstedt)","Norderstedt","","",""
"Wakenitz Bauunternehmung","Kaiserstr. 2, (Innenstadt)","Lübeck","","0451 39 68 98 46",""
"Walter Stefan Bauunternehmen","Langennaundorfer Str. 56, (Drasdo)","Drasdo","","035365 38 63 31",""
"Wancsucha Kersten Bauunternehmen","Cottbuser Str. 132a, (Groß Gaglow)","Cottbus","","0355 53 46 50","http://www.kewa-bau.de"
"Wandrowsky Bodo Bauunternehmen","Hornweg 8, (Sangenstedt)","Winsen","","04171 60 75 62",""
"WAREN - BAU Hoch- u. Tiefbau GmbH","Zu den Stadtwerken 5","Waren (Müritz)","","03991 12 11 41",""
"Warener Baugesellschaft mbH Bauhandwerksfachbetrieb","Gievitzer Str. 88","Waren (Müritz)","","03991 67 37-0",""
"Warncke Jürgen Bauservice","Sanddornweg 68, (Devin)","Stralsund","","03831 39 30 33",""
"Warnemünde Jochen Bau GmbH & Co. KG","Mittelweg 12, (Tinnum)","Sylt","","04651 8 35 71 22",""
"Warnemünde Jochen GmbH & Co. KG","Mittelweg 12, (Tinnum)","Sylt","","",""
"Warnemünder Bau GmbH","Wiesenweg 11A, (Seebad Warnemünde)","Rostock","","0381 5 48 20",""
"Warnke Dirk Maurermeister","Kranichstr. 2, (Neumühle)","Schwerin","","0385 71 07 26",""
"Wasser u. Verkehrs Kontor GmbH Ingenieurwissen für das Bauwesen Ingenieurbüro für Bauwesen","Havelstr. 27, (Wittorf)","Neumünster","","04321 2 60 27-0",""
"Wasser- und Schiffahrtsamt Lübeck AußenBez. Lübeck Bauhof","Am Wasserbau 8, (St. Gertrud)","Lübeck","","0451 3 88 85-0",""
"WBI Hausbau GmbH","Bornhöveder Landstr. 40","Wankendorf","","04326 9 97 50",""
"WBK-Team Bauservice Gbr","Wieselweg 20, (Oststadt)","Neubrandenburg","","0395 7 76 85 64",""
"WBW Baugesellschaft mbH Bauunternehmen","Clara-Zetkin-Str. 10","Ludwigslust","","03874 2 24 62",""
"Wegener Baureparaturen","Reiferbahn 2","Bad Sülze","","038229 8 00 29",""
"Wegener Massivbau GmbH Bauträger","Hinter der Kirche 7","Siebenbäumen","","04501 89 32 69",""
"Wegener Torsten Maurermeister","Dorfstr. 21, (Neu Lüdershagen)","Wendorf","","03831 44 38 58",""
"Wegner & Binnemann Trockenbau GmbH","Gerhard-Neumann-Str. 7, (Markendorf)","Frankfurt (Oder)","","0335 40 12 45-0","http://www.wegner-trockenbau.de"
"Wegner Norbert Baumaschinen","Gievitzer Str. 88","Waren (Müritz)","","03991 63 21 63",""
"Wegner Veit Bauleistungen","Klement-Gottwald-Str. 2","Wiesenau","","033609 3 53 81",""
"Wehr Frank Baugesellschaft mbH","Kiesweg 5, (Spreeau)","Grünheide (Mark)","","033633 6 98 81","http://www.bau-wehr.de"
"Weidt-Bau","Rosa-Luxemburg-Str. 28, (Damgarten)","Ribnitz-Damgarten","","0172 3 21 64 46",""
"Weidt Bau","Rosa-Luxemburg-Str. 28, (Damgarten)","Ribnitz-Damgarten","","03821 72 00 18",""
"Weidt Bau","Rosa-Luxemburg-Str. 28, (Damgarten)","Ribnitz-Damgarten","","03821 88 95 95",""
"Weikom Bau GmbH","Wiesenweg 60, (Trattendorf)","Spremberg","","03563 3 48 13 70",""
"Weiß Martin Bauunternehmen","Altlandsberger Chaussee 111, (Nord)","Eggersdorf","","0176 30 46 57 51",""
"Weiss Stefan Baufirma","Lange Str. 9, (Bartelshagen I)","Marlow","","038224 3 48",""
"WEKA Bau GmbH","Zum Reiherhorst 23","Stelle","","04174 66 87 54",""
"Wellner Frank Baugeschäft","Soolücke 12","Husby","","04634 93 61 50",""
"Wendt Hans Baugeschäft GmbH & Co. KG","Grünthal 40, (Grüntal)","Schülp b. Nortorf","","04392 63 83",""
"Wengler Bauunternehmen","An der alten Gärtnerei 79, (Hönow)","Hoppegarten","","0157 58 29 71 92",""
"Werner Bartsch Baugeschäft","Am Obstgarten 2","Schwarmstedt","","05071 22 45",""
"Werner Ecknig Bau GmbH","Dorfstr. 34, (Beiersdorf)","Beiersdorf","","035365 17 80 20",""
"Wertbestaendig-Haus GmbH","Berliner Allee 37d","Altlandsberg","","033438 64 74 20","http://www.wertbestaendig-haus.de"
"Werth-Bau GbR","Claasring 8, (Lindholm)","Risum-Lindholm","","04661 7 63",""
"Weßolleck Thomas Bauunternehmen","Klaus-Groth-Str. 9","Reinbek","","040 71 09 76 76",""
"Westbau GmbH & Co. KG","Eichenstr. 30-40","Rellingen","","04101 54 23",""
"Wetzk Danilo Baudienstleistungen","Wiesendorfer Weg 31, (Limberg)","Kolkwitz","","035604 6 48 40",""
"Wetzke Rainer Baufachbetrieb","Am Zollhaus 4, (Glinzig)","Kolkwitz","","035604 6 42 09",""
"WGF-Bau GmbH","Dengelhammer 5, (Böcklersiedlung)","Neumünster","","04321 6 90 06",""
"WIDERA-Bau GmbH","Worther Weg 44","Geesthacht","","04152 58 83",""
"Wieben Jan","Am Tannenberg 5, (Klockenhagen)","Ribnitz-Damgarten","","03821 89 31-0",""
"Wiech Baugeschäft","Reinbeker Weg 70","Wentorf bei Hamburg","","",""
"Wiech Baugeschäft","Reinbeker Weg 70","Wentorf bei Hamburg","","040 88 17 58 14",""
"Wiedemann Heiko Bauservice","Chausseeberg 3","Mellenthin","","0175 7 58 49 27",""
"Wielant Hoffmann GmbH Bauunternehmen","Holsteiner Chaussee 295, (Schnelsen)","Hamburg","","040 55 97 87-0",""
"Wilke Baugeschäft Detlef","Chausseestr. 27","Langewahl","","03361 6 92 37",""
"Wilken F. & Sohn (GmbH & Co.)","Wilma-Witte-Stieg 5, (Wandsbek)","Hamburg","","040 61 12 51",""
"Wilken Hausbau UG Hausbauservice","","Röbel/Müritz","","039931 13 99 39",""
"WILLBAU GmbH","Ostroher Str. 15","Weddingstedt","","0481 42 14 19 40",""
"Wille Gerd Bau","Grochwitzer Str. 48a","Herzberg (Elster)","","03535 59 44",""
"Willi Jockel Baugeschäft GmbH","Im Dorfe 26A, (Leversen)","Rosengarten","","04108 76 86",""
"Willi Meyer Bauunternehmen","Horst-Nickel-Str. 2C, (Neu Hagen)","Lüneburg","","04131 2 69 39-0",""
"Wischmann Bau","Lühnhüser Deich 21","Neuendorf b. Elmshorn","","04128 94 18 95",""
"Wischmann Bau","Lühnhüser Deich 21","Neuendorf b. Elmshorn","","",""
"WITO Massivhaus GmbH","Bürgermeister-Becker-Str. 9, (Dibbersen)","Buchholz in der Nordheide","","04181 2 19 21-0",""
"Witt Peter C. F.","Alter Kirchenweg 8","Handewitt","","04608 5 70",""
"Witte & Partner Baugesellschaft mbH","Ernst-Moritz-Arndt-Str. 1","Neu Wulmstorf","","040 70 97 10 48",""
"Wittig Jürgen Bauunternehmen","Hauptstr. 5","Hornstorf","","03841 21 38 93",""
"WKC Hamburg GmbH Planungen im Bauwesen","Veritaskai 8, (Harburg)","Hamburg","","040 79 00 01-0",""
"Wobring M. Haussanierungs GmbH","Hauptstr. 2b","Herzfelde","","033434 7 10 41",""
"Wöhlke Bernd Baugeschäft","Gartenstr. 35","Reinbek","","040 7 10 81 25",""
"Wörne Baudienstleistungen GmbH","Börnicker Str. 46, (Elisenau)","Ahrensfelde","","03338 3 59 77 15",""
"Wohlfahrt Massiv- u. Montagebau","Schützenstr. 63","Storkow (Mark)","","033678 7 11 24","http://www.massivbau-wohlfahrt.de"
"Wohlfühlhaus Bau GmbH & Co. KG","Robert-Havemann-Str. 8","Frankfurt (Oder)","","0335 60 66 47-0","http://www.wohlfuehlhaus24.de"
"Wohnkonzept Oldenburg GmbH - WKO","Steenkamp 29, (Bahrenfeld)","Hamburg","","040 22 60 68 82",""
"Woick Mathias Bauunternehmen","Groß Eichholz 3, (Groß Eichholz)","Storkow (Mark)","","033760 3 31 77","http://www.woick-bau.de"
"Woick Reinhard Bauunternehmen","Groß Eichholz 3, (Groß Eichholz)","Storkow (Mark)","","033760 3 30 10","http://www.woick-bau.de"
"Wolf Peter Bauunternehmen","Muskauer Str. 61","Spremberg","","03563 9 35 18","http://www.peterwolf.de"
